Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level
130177,STEM,Freshman,2.412,NaN,Debugging/Troubleshooting,Advanced,5,FALSE,11.25,3,Actively_Encouraged,6,2.847,84.3,NaN
109355,STEM,Freshman,3.9,2.64,Debugging/Troubleshooting,Intermediate,4,TRUE,7.02,5,Actively_Encouraged,2,3.735,58.83,Low
119574,Humanities,Junior,3.27,2.38,Copywriting/Drafting,Beginner,2,FALSE,5.21,1,Allowed_With_Citation,6,3.176,NaN,Medium
126136,Business,Senior,2.791,2.91,Ideation,Beginner,3,TRUE,1,NaN,Allowed_With_Citation,NaN,NaN,66.39,High
149186,Humanities,Graduate,3.175,11.22,Copywriting/Drafting,Beginner,1,FALSE,10.16,4,Allowed_With_Citation,1,3.504,72.63,High
140975,Medical,Freshman,NaN,6.59,Summarizing_Reading,Intermediate,2,FALSE,2.04,4,Actively_Encouraged,9,3.474,60.7,Medium
120084,Arts,Freshman,3.726,NaN,NaN,Intermediate,NaN,FALSE,12.8,3,Allowed_With_Citation,1,NaN,84.02,Low
105816,STEM,Sophomore,3.773,36.22,Summarizing_Reading,Intermediate,3,FALSE,6.62,10,Allowed_With_Citation,8,NaN,86.08,Medium
138549,Medical,Freshman,3.741,21.31,Summarizing_Reading,Beginner,3,TRUE,13.9,6,Strict_Ban,8,3.741,79.24,Medium
140347,Medical,Sophomore,3.779,2.26,NaN,Beginner,3,FALSE,13.64,5,Allowed_With_Citation,4,3.997,76.2,Low
128923,Business,Freshman,3.403,18,Ideation,Beginner,2,FALSE,13.02,4,Allowed_With_Citation,8,3.594,69.39,Medium
131726,NaN,Junior,3.508,24.57,Debugging/Troubleshooting,Beginner,2,TRUE,9.06,7,Allowed_With_Citation,3,3.478,62.04,Medium
129898,STEM,Graduate,3.273,21.73,Debugging/Troubleshooting,Advanced,3,TRUE,9.83,8,Strict_Ban,8,3.679,89.4,NaN
140879,Arts,Freshman,3.783,2.94,NaN,Beginner,2,FALSE,7.55,3,NaN,7,3.931,92.74,Low
129275,STEM,Graduate,2.207,2.86,Debugging/Troubleshooting,Advanced,3,TRUE,7.67,1,Strict_Ban,4,2.824,84.4,Medium
143607,Humanities,Graduate,3.902,1.85,Copywriting/Drafting,Beginner,2,TRUE,NaN,2,Allowed_With_Citation,1,4,91.16,Low
145411,Medical,Senior,3.039,11.92,Summarizing_Reading,Beginner,1,FALSE,NaN,7,Allowed_With_Citation,4,NaN,79,Medium
119608,Humanities,Senior,3.276,4.04,Copywriting/Drafting,Beginner,3,FALSE,13.35,4,NaN,1,3.431,70.87,High
111087,Medical,Graduate,3.174,3.07,Direct_Answer_Generation,Beginner,1,FALSE,13.06,1,Actively_Encouraged,1,3.349,75.16,Medium
135882,Humanities,Junior,3.478,4.43,Copywriting/Drafting,Advanced,5,TRUE,13.4,5,Allowed_With_Citation,5,3.763,93.8,Low
118342,Humanities,Sophomore,2.79,2.72,Ideation,Beginner,2,FALSE,6.23,3,Allowed_With_Citation,3,NaN,48.87,Low
127693,Business,Junior,3.14,10.18,Copywriting/Drafting,Beginner,2,TRUE,10.39,6,Allowed_With_Citation,3,3.491,52.31,Medium
132539,Medical,Graduate,2.981,0.1,Debugging/Troubleshooting,Advanced,3,FALSE,10.45,1,Allowed_With_Citation,3,3.351,80.45,Medium
115179,Business,Senior,3.195,8.33,NaN,Beginner,1,FALSE,18.82,4,Strict_Ban,4,3.223,74.32,Medium
143721,Humanities,Sophomore,3.701,4,Copywriting/Drafting,Advanced,4,FALSE,86.5,3,Allowed_With_Citation,2,NaN,73.69,NaN
138542,STEM,Graduate,3.363,12.71,Summarizing_Reading,Intermediate,3,TRUE,12.68,3,Strict_Ban,5,3.688,82.57,Medium
139611,Business,Senior,3.072,4.09,Direct_Answer_Generation,Intermediate,3,FALSE,6.33,2,NaN,3,NaN,54.22,High
133467,STEM,Junior,2.846,6.74,Debugging/Troubleshooting,Beginner,1,FALSE,1.34,3,NaN,2,3.182,59.59,Low
112396,Humanities,Sophomore,2.538,1.25,Ideation,Advanced,5,FALSE,21.06,1,Allowed_With_Citation,2,NaN,87.61,NaN
129627,Humanities,Sophomore,3.305,NaN,Debugging/Troubleshooting,Advanced,4,FALSE,10.2,5,Allowed_With_Citation,5,3.681,100,Medium
124054,STEM,Freshman,NaN,22.99,NaN,Beginner,1,TRUE,15.59,5,Allowed_With_Citation,7,3.905,64.13,High
129848,STEM,Senior,NaN,24.42,Ideation,Beginner,3,FALSE,8.27,8,Allowed_With_Citation,4,3.292,70.63,High
147462,STEM,Senior,2.718,1.83,Direct_Answer_Generation,Intermediate,3,FALSE,18.44,1,Strict_Ban,NaN,2.531,86.88,Low
143024,STEM,Junior,2.724,1.07,NaN,Beginner,2,FALSE,7.13,4,Actively_Encouraged,3,2.795,61.5,NaN
143966,NaN,Freshman,3.662,13.55,Direct_Answer_Generation,Advanced,NaN,FALSE,12.42,2,Allowed_With_Citation,4,3.696,87.5,Medium
122371,STEM,Junior,3.891,2.45,Ideation,Advanced,4,TRUE,16.11,4,Strict_Ban,5,4,99.16,Medium
102668,Business,Senior,3.41,6.59,NaN,Beginner,3,FALSE,18.72,4,Allowed_With_Citation,2,3.693,76.78,Low
115164,Humanities,Sophomore,-0.621,4.49,Summarizing_Reading,Beginner,2,FALSE,13.47,2,NaN,5,2.525,62.33,Medium
124271,Business,Freshman,2.782,14.64,Ideation,Beginner,1,TRUE,19.51,4,Actively_Encouraged,2,2.869,73.46,Medium
118499,STEM,Graduate,3.318,10.17,Copywriting/Drafting,Intermediate,3,FALSE,NaN,NaN,Allowed_With_Citation,4,3.757,70.98,High
129017,Business,Senior,3.047,13.7,Ideation,Advanced,3,TRUE,12.64,4,NaN,NaN,3.168,98.04,High
122574,Business,Junior,3.421,22.87,Ideation,Beginner,1,FALSE,18.47,5,Strict_Ban,10,3.548,83.09,High
112593,Humanities,Senior,3.103,16.86,Copywriting/Drafting,Beginner,3,FALSE,10.81,5,Allowed_With_Citation,7,3.346,67.17,High
100294,Humanities,Junior,3.531,6.12,Copywriting/Drafting,Beginner,2,FALSE,19.66,3,Allowed_With_Citation,1,4,69.49,Medium
101049,Medical,Senior,3.816,NaN,Summarizing_Reading,Intermediate,4,FALSE,NaN,4,Actively_Encouraged,NaN,4,87.46,High
119036,NaN,Sophomore,3.75,6.47,Direct_Answer_Generation,Advanced,4,TRUE,14.84,4,Strict_Ban,4,4,96.29,Low
125392,Humanities,Sophomore,3.896,16.91,Copywriting/Drafting,Intermediate,4,FALSE,7.74,2,Allowed_With_Citation,6,4,66.78,Low
105762,Medical,Senior,2.169,0.02,NaN,Intermediate,3,TRUE,17.17,1,Strict_Ban,5,2.446,65.66,Low
122899,STEM,Freshman,NaN,11.1,NaN,Advanced,3,FALSE,9.19,7,Allowed_With_Citation,3,3.113,93.11,High
127706,Humanities,Senior,3.579,0.65,Summarizing_Reading,Beginner,3,FALSE,15.78,1,Allowed_With_Citation,6,3.587,71.78,NaN
105263,Business,Senior,3.697,8.54,NaN,Advanced,3,TRUE,9.32,1,Actively_Encouraged,3,4,92.47,Medium
125496,NaN,Graduate,3.578,7.99,Ideation,Beginner,2,FALSE,2.09,4,Allowed_With_Citation,7,3.87,100,High
136460,Humanities,Graduate,3.566,19.72,Copywriting/Drafting,Advanced,3,TRUE,1,5,Allowed_With_Citation,NaN,3.748,100,High
101229,Medical,Sophomore,3.175,13.25,NaN,Intermediate,5,FALSE,10.36,5,Allowed_With_Citation,8,3.422,45.43,Medium
126990,Arts,Sophomore,2.852,0.31,Debugging/Troubleshooting,Intermediate,5,TRUE,3.06,4,Allowed_With_Citation,3,2.775,51.81,Medium
139957,Arts,Freshman,3.205,8.77,Copywriting/Drafting,Beginner,3,TRUE,18.52,4,Allowed_With_Citation,5,3.567,81.75,Medium
136713,NaN,Freshman,2.961,21.77,Copywriting/Drafting,Beginner,2,TRUE,1,6,Allowed_With_Citation,7,2.972,61.34,High
139545,Humanities,Graduate,3.264,12.08,Copywriting/Drafting,Advanced,3,TRUE,5.09,4,Strict_Ban,5,3.393,89.87,High
119109,Medical,Senior,3.148,9.42,Ideation,Intermediate,3,FALSE,14.58,3,Strict_Ban,1,3.657,81.35,Medium
113278,Business,Freshman,2.203,NaN,Debugging/Troubleshooting,Advanced,3,TRUE,14.88,2,Actively_Encouraged,3,2.729,100,High
136740,Medical,Freshman,2.638,14.84,Summarizing_Reading,Intermediate,2,FALSE,8.07,2,Strict_Ban,3,2.798,84.96,High
128448,Medical,Junior,3.622,0.71,Summarizing_Reading,Advanced,3,TRUE,12.17,1,Actively_Encouraged,1,4,80.36,Low
108305,STEM,Junior,NaN,5.86,NaN,Intermediate,3,FALSE,2.26,2,Allowed_With_Citation,5,3.045,60.48,Low
128933,Business,Graduate,2.568,4.2,Ideation,Advanced,3,TRUE,12.92,3,Actively_Encouraged,NaN,2.874,74.78,Medium
124548,Business,Freshman,3.789,1.79,Ideation,Beginner,3,FALSE,14.59,4,Allowed_With_Citation,5,3.991,80.41,Medium
132060,STEM,Freshman,2.293,1.64,Summarizing_Reading,Advanced,3,FALSE,23.77,4,Allowed_With_Citation,7,2.653,68.71,Low
121311,Business,Senior,2.39,1.3,Direct_Answer_Generation,Advanced,5,FALSE,15.91,4,NaN,6,2.78,76.34,High
130569,Business,Junior,1.784,3.79,Ideation,Advanced,4,TRUE,18.47,NaN,Allowed_With_Citation,4,2.213,86.47,Low
142454,NaN,Senior,3.745,40,Direct_Answer_Generation,Beginner,1,FALSE,10.35,6,Allowed_With_Citation,6,3.461,31.32,High
115520,Business,Freshman,3.663,12.67,Ideation,Advanced,4,FALSE,10.21,3,Strict_Ban,5,3.826,81.31,Medium
132986,Business,Junior,3.329,10.88,Ideation,Advanced,3,FALSE,17.38,5,NaN,1,3.842,88.4,Medium
124689,Arts,Junior,2.821,0.78,Debugging/Troubleshooting,Advanced,4,FALSE,82.4,2,NaN,3,3.07,100,Low
131303,Business,Junior,2.431,28.4,Ideation,Intermediate,3,FALSE,7.2,7,NaN,NaN,2.552,NaN,Medium
149856,Medical,Junior,2.919,13.7,Ideation,Intermediate,3,FALSE,11.78,4,Allowed_With_Citation,5,3.232,NaN,Medium
116805,Medical,Junior,2.83,24.07,NaN,Advanced,5,TRUE,11.31,4,Allowed_With_Citation,NaN,3.116,91.65,High
110937,Medical,Sophomore,3.722,9.74,Direct_Answer_Generation,Intermediate,4,FALSE,12.91,NaN,Allowed_With_Citation,1,3.904,79.7,Medium
133007,Humanities,Junior,2.857,NaN,NaN,Intermediate,4,FALSE,5.07,2,Allowed_With_Citation,3,3.059,53.71,Medium
147969,STEM,Sophomore,3.373,38.51,Copywriting/Drafting,Intermediate,3,TRUE,11.88,8,NaN,8,3.318,58.38,High
104751,Humanities,Junior,3.771,NaN,Direct_Answer_Generation,Beginner,3,FALSE,NaN,2,NaN,4,4,75.53,Low
147721,Business,Freshman,3.494,15.28,NaN,Beginner,3,FALSE,11.31,4,Allowed_With_Citation,6,3.352,NaN,Medium
142101,Business,Sophomore,NaN,6.99,Debugging/Troubleshooting,Intermediate,2,FALSE,10.87,6,Allowed_With_Citation,4,3.957,82.41,Medium
131533,STEM,Junior,3.092,25.09,Debugging/Troubleshooting,Advanced,4,TRUE,6.75,10,Allowed_With_Citation,10,3.489,NaN,High
102221,Business,Sophomore,3.301,3.24,Debugging/Troubleshooting,Advanced,4,FALSE,18.79,3,Strict_Ban,1,3.681,95.93,Medium
107366,Humanities,Senior,3.429,17.72,Summarizing_Reading,Beginner,1,no,5.77,6,Actively_Encouraged,6,3.638,83.11,High
120147,Medical,Junior,2.579,6.3,Direct_Answer_Generation,Beginner,1,FALSE,16.24,2,Allowed_With_Citation,3,2.902,58.44,Medium
106970,Humanities,Junior,3.058,0.28,Copywriting/Drafting,Advanced,NaN,FALSE,2.3,2,Allowed_With_Citation,low,2.976,NaN,Medium
137936,NaN,Sophomore,3.53,1.32,Summarizing_Reading,Beginner,1,FALSE,8.62,4,Allowed_With_Citation,1,3.784,71.7,High
134324,Business,Graduate,3.212,2.67,Copywriting/Drafting,Intermediate,4,TRUE,6.88,1,Allowed_With_Citation,NaN,3.779,84.39,NaN
134106,Medical,Senior,3.582,16.64,Summarizing_Reading,Advanced,4,FALSE,8.53,4,Allowed_With_Citation,6,NaN,79.4,High
130098,STEM,Senior,3.151,6.33,Debugging/Troubleshooting,Beginner,3,TRUE,6.61,5,Actively_Encouraged,NaN,3.111,74.86,Medium
104048,Business,Junior,3.054,20.39,Direct_Answer_Generation,Advanced,4,FALSE,12.97,5,Strict_Ban,7,2.938,61.37,High
124863,Business,Freshman,3.61,14.37,Direct_Answer_Generation,Intermediate,3,TRUE,10.26,NaN,Actively_Encouraged,5,3.963,76.34,Low
116345,Humanities,Senior,2.838,2.99,Ideation,Advanced,4,TRUE,16.97,3,Allowed_With_Citation,5,3.055,93.37,Low
101021,Business,Freshman,2.859,4.65,Ideation,Beginner,3,FALSE,6.73,5,Allowed_With_Citation,NaN,3.162,147.06,Medium
143750,Medical,Sophomore,3.637,16.13,Direct_Answer_Generation,Advanced,4,TRUE,NaN,2,Allowed_With_Citation,7,3.98,NaN,Medium
144230,Medical,Sophomore,3.456,3.36,Summarizing_Reading,Beginner,3,TRUE,17.27,2,Allowed_With_Citation,2,3.97,61.83,High
108417,Arts,Junior,3.101,7.22,Copywriting/Drafting,Advanced,3,FALSE,13.2,2,Actively_Encouraged,6,3.306,98.31,High
145978,Business,Sophomore,3.287,2.07,Ideation,Beginner,3,TRUE,11.67,1,Actively_Encouraged,7,3.378,72.06,Medium
106262,Arts,Sophomore,3.231,5.05,Debugging/Troubleshooting,Advanced,3,FALSE,16.95,1,Allowed_With_Citation,3,3.482,NaN,Low
130902,Humanities,Freshman,3.762,2.06,Copywriting/Drafting,Intermediate,3,TRUE,10.99,3,Actively_Encouraged,4,3.936,67.7,Low
143848,STEM,Graduate,3.015,7.13,Debugging/Troubleshooting,Advanced,4,FALSE,11.88,2,Actively_Encouraged,1,3.407,89.17,High
149121,NaN,Freshman,3.159,24.36,Ideation,Intermediate,2,TRUE,NaN,7,Strict_Ban,8,3.235,82.19,Medium
125279,STEM,Graduate,3.77,1.94,Direct_Answer_Generation,Advanced,3,TRUE,17.09,2,Allowed_With_Citation,4,3.957,91.99,Medium
131000,Medical,Senior,3.6,2.27,Summarizing_Reading,Intermediate,1,FALSE,8.77,2,Allowed_With_Citation,2,3.861,60.51,Medium
141682,Medical,Freshman,3.603,NaN,Summarizing_Reading,Beginner,1,FALSE,14.62,NaN,NaN,5,3.974,69.22,Medium
106049,Arts,Junior,3.598,7.95,NaN,Beginner,3,FALSE,NaN,4,Actively_Encouraged,5,3.667,76.66,Medium
132791,STEM,Freshman,3.956,6.35,NaN,Advanced,3,FALSE,10.04,3,Actively_Encouraged,4,4,73.31,Low
145502,Business,Senior,3.278,2.48,Ideation,Advanced,3,FALSE,11.77,5,Actively_Encouraged,6,3.591,83.44,Medium
113025,Business,Graduate,3.722,12.32,Debugging/Troubleshooting,Intermediate,3,TRUE,10.82,5,Strict_Ban,9,3.846,73.11,NaN
121999,Arts,Graduate,2.439,15.03,Direct_Answer_Generation,Advanced,NaN,TRUE,10.7,NaN,Allowed_With_Citation,6,2.685,69.43,High
144318,Arts,Senior,NaN,1.74,Summarizing_Reading,Beginner,NaN,TRUE,8.66,1,Strict_Ban,1,3.92,79.01,Low
146127,STEM,Freshman,3.355,4.74,Debugging/Troubleshooting,Advanced,3,FALSE,17.42,2,Allowed_With_Citation,3,3.648,78.04,NaN
120782,STEM,Freshman,2.998,3.92,NaN,Beginner,2,TRUE,8.01,3,Allowed_With_Citation,1,2.954,77.51,Low
128567,Arts,Senior,1.618,1.98,Copywriting/Drafting,Beginner,2,TRUE,8.31,5,Allowed_With_Citation,9,1.761,78.56,NaN
134393,STEM,Senior,NaN,0.89,Debugging/Troubleshooting,Beginner,2,FALSE,16.36,3,Allowed_With_Citation,NaN,3.94,69.7,Low
111477,Business,Sophomore,3.056,12.39,Ideation,Beginner,2,FALSE,10.03,NaN,NaN,4,3.069,70.43,High
130530,NaN,Freshman,3.089,19.83,Debugging/Troubleshooting,Beginner,1,TRUE,13.25,6,Allowed_With_Citation,4,3.214,88.5,High
126547,Medical,Sophomore,2.319,9.69,Summarizing_Reading,Advanced,4,TRUE,2.52,6,Actively_Encouraged,4,2.711,64.75,Medium
138671,Business,Junior,3.357,9.3,Direct_Answer_Generation,Beginner,2,FALSE,10.31,1,Allowed_With_Citation,1,3.523,65.09,Medium
117816,STEM,Freshman,3.177,10.86,Ideation,Beginner,3,FALSE,4.43,2,Strict_Ban,6,3.049,56.61,Low
132614,NaN,Freshman,3.617,16.56,Debugging/Troubleshooting,Advanced,3,TRUE,1.13,6,Actively_Encouraged,7,3.973,NaN,Medium
106831,Medical,Junior,3.75,11.73,Summarizing_Reading,Advanced,5,TRUE,14.58,7,Actively_Encouraged,5,3.829,100,Medium
135040,Business,Junior,3.325,6.34,Ideation,Intermediate,2,TRUE,NaN,3,Strict_Ban,5,3.648,65.98,High
131271,Business,Graduate,2.171,1.34,Ideation,Advanced,4,FALSE,20.09,2,Actively_Encouraged,2,NaN,NaN,Medium
103950,STEM,Junior,3.096,0.95,Debugging/Troubleshooting,Advanced,NaN,TRUE,8.6,1,Strict_Ban,4,NaN,NaN,Low
107666,STEM,Senior,3.438,25.12,NaN,Beginner,3,TRUE,2.22,5,NaN,4,3.815,69.45,Medium
119961,Business,Freshman,3.819,NaN,Direct_Answer_Generation,Advanced,4,FALSE,5.74,1,Actively_Encouraged,5,3.742,90.95,Low
144839,STEM,Freshman,3.705,11.96,Direct_Answer_Generation,Intermediate,4,FALSE,1,3,Strict_Ban,8,3.573,69.58,NaN
105580,Humanities,Graduate,3.715,1.28,Copywriting/Drafting,Intermediate,1,FALSE,4.38,4,Allowed_With_Citation,7,4,83.78,Medium
122605,Business,Senior,3.527,4.6,Ideation,Beginner,1,FALSE,NaN,5,NaN,9,3.905,86.41,Medium
143297,Arts,Freshman,NaN,8.67,Summarizing_Reading,Intermediate,2,FALSE,13.63,7,Actively_Encouraged,3,3.283,78.34,Low
112144,STEM,Freshman,3.264,6.14,Debugging/Troubleshooting,Intermediate,5,FALSE,16.35,2,Allowed_With_Citation,4,3.375,85.46,Low
113175,STEM,Junior,3.256,0.64,Debugging/Troubleshooting,Intermediate,2,FALSE,10.74,4,Allowed_With_Citation,6,3.42,65.85,Low
119004,NaN,Freshman,3.038,0.15,Summarizing_Reading,Beginner,2,TRUE,5.25,3,Allowed_With_Citation,1,3.233,47.42,Medium
135314,STEM,Freshman,3.411,NaN,Debugging/Troubleshooting,Intermediate,2,FALSE,11.17,3,Allowed_With_Citation,3,3.221,NaN,Medium
104153,Business,Graduate,3.679,8.26,Ideation,Beginner,1,TRUE,17.89,3,Allowed_With_Citation,1,NaN,87,High
148489,Arts,Graduate,2.795,0.5,Copywriting/Drafting,Intermediate,2,FALSE,NaN,4,Actively_Encouraged,2,3.357,91.78,Low
108384,NaN,Sophomore,2.956,2.67,Copywriting/Drafting,Beginner,3,FALSE,NaN,NaN,Actively_Encouraged,9,3.377,45.55,Low
123201,Business,Junior,2.778,2.21,Direct_Answer_Generation,Intermediate,2,TRUE,10.27,3,Allowed_With_Citation,NaN,2.889,68.66,Low
113303,Business,Senior,3.129,0.38,Debugging/Troubleshooting,Beginner,1,FALSE,17.15,1,Actively_Encouraged,3,NaN,78.25,Low
123059,STEM,Junior,3.102,NaN,Copywriting/Drafting,Advanced,5,TRUE,14.71,8,Allowed_With_Citation,6,3.258,69.95,High
113098,NaN,Junior,2.905,1.74,NaN,Advanced,4,TRUE,1.39,3,Allowed_With_Citation,5,2.932,86.04,Medium
129663,Arts,Graduate,3.239,2.05,Copywriting/Drafting,Beginner,2,TRUE,21.45,1,Allowed_With_Citation,7,3.599,84.26,Low
104245,Humanities,Junior,3.242,3.11,Copywriting/Drafting,Beginner,1,FALSE,12.18,3,Actively_Encouraged,4,3.802,58.9,Medium
126646,STEM,Sophomore,NaN,1.02,Debugging/Troubleshooting,Advanced,4,FALSE,6.36,3,Allowed_With_Citation,2,3.283,73.28,Low
132319,NaN,Junior,3.566,76.85,Copywriting/Drafting,Advanced,4,FALSE,18.73,5,Strict_Ban,2,4,89.32,Low
126756,Humanities,Sophomore,3.801,19.08,Summarizing_Reading,Intermediate,4,FALSE,4.15,6,NaN,5,4,75.6,Medium
121899,STEM,Sophomore,3.378,6.53,Debugging/Troubleshooting,Beginner,2,TRUE,9.75,2,Actively_Encouraged,5,3.748,88.98,Medium
121031,Humanities,Freshman,3.119,3.37,Direct_Answer_Generation,Intermediate,3,FALSE,23.58,2,Strict_Ban,4,3.284,100,Low
107809,STEM,Junior,2.96,3.4,NaN,Intermediate,3,FALSE,10.94,1,Allowed_With_Citation,5,3.179,78.13,Medium
129201,Business,Graduate,3.126,NaN,Ideation,Intermediate,2,FALSE,11.91,7,NaN,5,3.308,75.77,High
145734,STEM,Graduate,3.813,27.76,NaN,Intermediate,4,TRUE,6.88,7,Allowed_With_Citation,7,4,93.53,NaN
135927,STEM,Freshman,2.787,8.25,Ideation,Intermediate,5,TRUE,5.74,4,Strict_Ban,3,2.81,59.38,Medium
140521,Humanities,Freshman,3.49,NaN,Copywriting/Drafting,Advanced,3,FALSE,NaN,5,Allowed_With_Citation,7,3.189,66.57,Medium
148978,Humanities,Junior,2.918,4.29,NaN,Advanced,3,FALSE,5.37,2,NaN,1,2.99,74.9,Low
132439,NaN,Freshman,3.473,1.61,Summarizing_Reading,Intermediate,1,FALSE,13.15,2,Actively_Encouraged,1,3.571,67.37,High
102862,STEM,Junior,3.755,9.05,Debugging/Troubleshooting,Intermediate,3,FALSE,12.23,1,Strict_Ban,5,3.778,85.31,Low
105121,Humanities,Freshman,3.881,0.04,NaN,Advanced,NaN,FALSE,14.48,2,Allowed_With_Citation,2,4,84.63,Low
149726,Business,Graduate,2.506,2.69,Ideation,Intermediate,4,FALSE,9.98,1,Strict_Ban,4,2.777,66.75,Low
117048,Medical,Junior,2.938,2.56,Direct_Answer_Generation,Advanced,4,TRUE,17.58,1,Actively_Encouraged,2,3.385,89.36,NaN
136318,NaN,Freshman,2.932,4.87,Debugging/Troubleshooting,Advanced,4,TRUE,13.7,4,Actively_Encouraged,7,3.371,71.34,Low
117399,STEM,Freshman,3.165,15.39,Direct_Answer_Generation,Advanced,4,FALSE,8.95,4,Allowed_With_Citation,1,NaN,71.71,Medium
119482,STEM,Senior,2.744,4.86,Copywriting/Drafting,Intermediate,2,FALSE,NaN,4,Allowed_With_Citation,7,3.167,90.08,High
133602,Medical,Junior,NaN,9.23,Copywriting/Drafting,Beginner,2,FALSE,9,3,Allowed_With_Citation,3,2.68,80.27,Medium
119099,STEM,Junior,2.949,NaN,Copywriting/Drafting,Beginner,2,TRUE,19.87,6,Allowed_With_Citation,4,3.284,63.25,High
101471,Business,Freshman,3.169,2.09,Debugging/Troubleshooting,Beginner,NaN,FALSE,9.53,2,Actively_Encouraged,4,3.245,63.77,Low
126226,STEM,Junior,2.813,23.14,Copywriting/Drafting,Advanced,NaN,FALSE,3.11,6,Actively_Encouraged,14,2.682,71.31,Medium
107949,NaN,Junior,3.134,5.87,Copywriting/Drafting,Beginner,2,FALSE,17.41,4,Actively_Encouraged,5,3.44,NaN,Low
113672,STEM,Graduate,2.433,13.89,Debugging/Troubleshooting,Advanced,3,TRUE,13.23,4,Allowed_With_Citation,4,2.787,78.46,High
137547,STEM,Junior,3.617,33.68,Debugging/Troubleshooting,Intermediate,2,FALSE,1,7,Allowed_With_Citation,7,3.756,NaN,High
148765,Arts,Senior,3.801,3.3,Copywriting/Drafting,Advanced,3,FALSE,NaN,3,Allowed_With_Citation,5,4,NaN,Medium
143348,STEM,Senior,3.57,21.75,NaN,Beginner,2,TRUE,14.86,5,NaN,3,3.995,50.35,High
143699,Medical,Senior,2.889,22.03,Debugging/Troubleshooting,Beginner,2,FALSE,1.66,7,Actively_Encouraged,5,2.887,69.22,High
130589,Arts,Freshman,2.567,0.46,NaN,Intermediate,NaN,TRUE,11.23,1,NaN,6,2.467,81.92,Medium
113955,Medical,Sophomore,3.466,9.33,Summarizing_Reading,Intermediate,1,TRUE,13.01,5,Allowed_With_Citation,6,3.598,95.04,Low
100293,Arts,Graduate,NaN,16.4,Copywriting/Drafting,Beginner,2,TRUE,18.53,4,Strict_Ban,5,2.606,52.09,High
134000,Arts,Freshman,3.283,0.59,Debugging/Troubleshooting,Advanced,3,FALSE,18.03,3,NaN,4,3.538,100,Low
112827,Arts,Sophomore,3.378,5.49,Copywriting/Drafting,Intermediate,1,FALSE,12.32,3,Allowed_With_Citation,4,3.44,76.96,NaN
111885,Business,Freshman,3.503,2.28,Ideation,Advanced,5,FALSE,18.23,1,Allowed_With_Citation,6,3.66,94.73,Low
136279,STEM,Graduate,3.182,18.13,Ideation,Beginner,1,FALSE,4.11,2,Strict_Ban,5,3.493,58.39,High
126309,STEM,Freshman,NaN,40,Debugging/Troubleshooting,Advanced,3,TRUE,12.01,6,Allowed_With_Citation,NaN,3.794,85.65,High
108876,STEM,Sophomore,3.858,3.03,Debugging/Troubleshooting,Intermediate,5,TRUE,15.19,2,Allowed_With_Citation,5,3.759,75.16,Low
108677,STEM,Junior,3.46,12.54,Ideation,Advanced,3,FALSE,10.93,4,Strict_Ban,7,NaN,86.61,High
117441,Business,Sophomore,3.492,12.83,Ideation,Advanced,4,TRUE,NaN,3,Actively_Encouraged,2,NaN,82.92,Low
146871,STEM,Junior,3.642,4.3,NaN,Intermediate,2,FALSE,10.35,2,Actively_Encouraged,4,3.927,77.42,Low
137579,Humanities,Senior,3.262,11.74,Summarizing_Reading,Beginner,2,FALSE,10.99,NaN,Strict_Ban,3,3.139,75.12,High
117126,Business,Junior,3.4,3.22,Ideation,Beginner,3,FALSE,11.5,4,Strict_Ban,NaN,3.536,67.89,Low
103797,Business,Sophomore,3.569,13.7,Ideation,Beginner,2,TRUE,NaN,4,Allowed_With_Citation,8,4,76.06,Low
119897,STEM,Junior,3.39,6.48,Direct_Answer_Generation,Advanced,4,FALSE,NaN,4,Strict_Ban,2,3.611,74.22,Medium
138429,Arts,Freshman,3.202,8.81,Copywriting/Drafting,Intermediate,NaN,TRUE,10.33,6,Allowed_With_Citation,2,3.478,65.69,Medium
128349,NaN,Freshman,3.495,2.99,NaN,Advanced,3,FALSE,9.75,4,Allowed_With_Citation,8,3.718,100,Low
125927,Humanities,Freshman,3.634,6.84,Copywriting/Drafting,Beginner,2,FALSE,9.02,4,Allowed_With_Citation,4,3.816,83.3,Medium
122953,Business,Graduate,3.295,18.65,Ideation,Beginner,2,TRUE,8.2,6,Actively_Encouraged,8,3.396,69.98,Medium
110082,Business,Freshman,3.631,NaN,Summarizing_Reading,Intermediate,2,TRUE,10.61,4,Actively_Encouraged,3,3.63,80.94,NaN
117586,STEM,Senior,3.325,21.37,Direct_Answer_Generation,Intermediate,3,FALSE,22.77,3,Allowed_With_Citation,1,3.406,73.97,Low
129781,Business,Senior,3.34,9.82,Ideation,Advanced,3,FALSE,15.7,5,Allowed_With_Citation,3,3.463,84.71,Medium
116934,STEM,Senior,3.43,19.62,Debugging/Troubleshooting,Beginner,1,TRUE,7.3,3,Actively_Encouraged,3,3.934,66.34,High
146629,Arts,Graduate,3.342,3.69,Copywriting/Drafting,Intermediate,2,FALSE,10.29,3,Allowed_With_Citation,1,3.489,77.52,Low
